sku,url,price,identifier,name
8571,http://www.scentiments.com/Product/SkuInfo.aspx?id=98425,13.52,,Red Door 6.7 oz Shower Gel for women by Elizabeth Arden
9414,http://www.scentiments.com/Product/SkuInfo.aspx?id=98602,10.99,,Red Door 10 ml EDT spray Mini for Women by Elizabeth Arden
11867,http://www.scentiments.com/Product/SkuInfo.aspx?id=101293,14.93,,Halston Z-14 for men 3.25 oz Deodorant Stick by Halston
051,http://www.scentiments.com/Product/SkuInfo.aspx?id=91818,16.00,,Halston Z-14 for men 4 oz spray TESTER by Halston
050,http://www.scentiments.com/Product/SkuInfo.aspx?id=91812,15.17,,Halston Z-14 for men 4 oz After Shave by Halston
0051,http://www.scentiments.com/Product/SkuInfo.aspx?id=91519,20.23,,Halston Z-14 for men 4 oz spray by Halston
03210,http://www.scentiments.com/Product/SkuInfo.aspx?id=91747,189.99,,Shalimar 1 oz perfume for women by Guerlain
0790,http://www.scentiments.com/Product/SkuInfo.aspx?id=91937,46.97,,Shalimar 1 oz EDP spray (new bottle) for women by Guerlain
10036,http://www.scentiments.com/Product/SkuInfo.aspx?id=98959,48.88,,Shalimar Deodorant spray 3.4oz for women by Guerlain
1048,http://www.scentiments.com/Product/SkuInfo.aspx?id=92108,79.99,,Shalimar 3.1 oz Rechargeable spray for women by Guerlain
13121,http://www.scentiments.com/Product/SkuInfo.aspx?id=101471,55.41,,Shalimar 1.7 oz EDP spray (new bottle) for women by Guerlain
14349,http://www.scentiments.com/Product/SkuInfo.aspx?id=102426,89.99,,Shalimar 1/4 ounce Refillable Spray Perfume for women by Guerlain
14350,http://www.scentiments.com/Product/SkuInfo.aspx?id=102427,69.99,,Shalimar 1/4 oz Spray Refill Perfume for women by Guerlain
14021,http://www.scentiments.com/Product/SkuInfo.aspx?id=102031,40.99,,Eau De Shalimar 2.5 oz  EDT spray  for women by Guerlain
1403,http://www.scentiments.com/Product/SkuInfo.aspx?id=92353,46.69,,Shalimar 1.7 oz spray EDT (new bottle) for women by Guerlain
1332a,http://www.scentiments.com/Product/SkuInfo.aspx?id=103078,110.54,,Shalimar for Women by Guerlain 3 oz EDP Spray by Shalimar
401,http://www.scentiments.com/Product/SkuInfo.aspx?id=94279,40.73,,Shalimar 1.7 oz EDT spray TESTER for women by Guerlain
402,http://www.scentiments.com/Product/SkuInfo.aspx?id=94289,62.52,,Shalimar 3.1 oz spray REFILL for Women by Guerlain
403,http://www.scentiments.com/Product/SkuInfo.aspx?id=94297,57.99,,Shalimar 2.5 oz EDP spray TESTER for women by Guerlain
404,http://www.scentiments.com/Product/SkuInfo.aspx?id=94300,49.90,,Shalimar 2.5 EDC spray for women by Guerlain
406,http://www.scentiments.com/Product/SkuInfo.aspx?id=94314,43.86,,Shalimar 6.8 oz Body Lotion for women by Guerlain
407,http://www.scentiments.com/Product/SkuInfo.aspx?id=94317,58.72,,Shalimar 7 oz Supreme Body Cream for women by Guerlain
3548a,http://www.scentiments.com/Product/SkuInfo.aspx?id=103126,77.12,,Shalimar for Women 3.0 oz EDT Spray by Guerlain
2401,http://www.scentiments.com/Product/SkuInfo.aspx?id=93032,75.34,,Shalimar 2.5 oz EDP spray for women by Guerlain
4653,http://www.scentiments.com/Product/SkuInfo.aspx?id=94863,60.48,,Shalimar 2.5 oz spray EDT (new bottle) for women by Guerlain
9362,http://www.scentiments.com/Product/SkuInfo.aspx?id=98649,34.99,,Shalimar 1oz spray (new bottle) for women by Guerlain
790,http://www.scentiments.com/Product/SkuInfo.aspx?id=96909,116.99,,Shalimar 1/2 ounce perfume for women by Guerlain
804,http://www.scentiments.com/Product/SkuInfo.aspx?id=97063,79.99,,Shalimar 1/4 ounce perfume for women by Guerlain
9863,http://www.scentiments.com/Product/SkuInfo.aspx?id=98168,58.72,,Shalimar 7 oz Body Cream for women by Guerlain
7637,http://www.scentiments.com/Product/SkuInfo.aspx?id=96629,31.62,,Jazz for men 1.7 oz spray by Yves Saint Laurent
058,http://www.scentiments.com/Product/SkuInfo.aspx?id=91856,41.95,,Jazz for men 3.4 oz spray by Yves Saint Laurent
0058,http://www.scentiments.com/Product/SkuInfo.aspx?id=91523,28.47,,Jazz for men 3.4 oz spray TESTER by Yves Saint Laurent
