Web Sku,PTS Sku,AKW Sku,Plumb Sku,Merinals,MPN,Description,Price Check
PSPSN40W,PSN40W,,,,,POLYPIPE SOIL BOSS ADAPTOR 40MM - WHITE,
PSPSN50B,PSN50B,,,,,POLYPIPE SOIL BOSS ADAPTOR 50MM - BLACK ,yes
PSPSN50W,PSN50W,,,,,POLYPIPE SOIL BOSS ADAPTOR 50MM - WHITE,
PSPSC44B,PSC44B,,,,SC44B,POLYPIPE SOIL 110MM PIPE FIXING BRACKET - BLACK,
PSPSC44W,PSC44W,,,,SC44W,POLYPIPE SOIL 110MM PIPE FIXING BRACKET - WHITE,
PSPSC45B,PSC45B,,,,SC45B,POLYPIPE SOIL 110MM SOCKET FIXING BRACKET - BLACK,
PSPSA43B,PSA43B,,,,SA43B,POLYPIPE SOIL 110MM ACCESS PIPE - BLACK,
PSPSA43W,PSA43W,,,,SA43W,POLYPIPE SOIL 110MM ACCESS PIPE - WHITE,yes
PSPSC45W,PSC45W,,,,SC45W,POLYPIPE SOIL 110MM SOCKET FIXING BRACKET - WHITE ,
PSPSM49B,PSM49B,,,,,POLYPIPE SOIL 110MM GALV PIPE BRACKET - BLACK,
PSPSM49W,PSM49W,,,,,POLYPIPE SOIL 110MM GALV PIPE BRACKET - WHITE,yes
PSPSH46B,PSH46B,,,,SH46B,POLYPIPE SOIL 110MM SOCKET PLUG - BLACK ,
PSPSH46W,PSH46W,,,,SH46W,POLYPIPE SOIL 110MM SOCKET PLUG - WHITE ,
PSPSB409B,PSB409B,,,,SB409B,POLYPIPE SOIL 110MM 92.5 DEGREE BEND - BLACK,yes
PSPSB409W,PSB409W,,,,SB409W,POLYPIPE SOIL 110MM 92.5 DEGREE BEND - WHITE,
PSPSCV40B,PSCV40B,,,,SCV40B,POLYPIPE SOIL 110MM VENT COWL - BLACK,
PSPSCV40W,PSCV40W,,,,SCV40W,POLYPIPE SOIL 110MM VENT COWL - WHITE,yes
PSPSV42B,PSV42B,,,,SV42B,POLYPIPE SOIL 110MM VENT TERMINAL - BLACK ,
PSPSV42W,PSV42W,,,,SV42W,POLYPIPE SOIL 110MM VENT TERMINAL - WHITE ,
PSPSG70B,PSG70B,,,,SG70B,POLYPIPE SOIL 110MM CLIP BOSS 40MM - BLACK,
PSPSG70W,PSG70W,,,,SG70W,POLYPIPE SOIL 110MM CLIP BOSS 40MM - WHITE,
PSPSA62B,PSA62B,,,,SA62B,POLYPIPE SOIL 110MM ACCESS CAP - BLACK,
PSPSA62W,PSA62W,,,,SA62W,POLYPIPE SOIL 110MM ACCESS CAP - WHITE,
PSPSB412B,PSB412B,,,,SB412B,POLYPIPE SOIL 110MM 135 DEGREE BEND - BLACK,
PSPSB412W,PSB412W,,,,SB412W,POLYPIPE SOIL 110MM 135 DEGREE BEND - WHITE,
PSPSV48B,PSV48B,,,,SV48B,POLYPIPE SOIL 110MM WEATHERING COLLAR - BLACK ,
PSPSV48W,PSV48W,,,,SV48W,POLYPIPE SOIL 110MM WEATHERING COLLAR - WHITE,
PSPSV457,PSV457,,F66843,,SV457,POLYPIPE SOIL 110MM WEATHERING SLATE ,
PSPSB404B,PSB404B,,,,SB404B,POLYPIPE SOIL 110MM 135 DEGREE BOTTOM OFFSET BEND - BLACK,yes
PSPSB404W,PSB404W,,,,SB404W,POLYPIPE SOIL 110MM 135 DEGREE BOTTOM OFFSET BEND - WHITE,
PSPSB403B,PSB403B,,,,SB403B,POLYPIPE SOIL 110MM 135 DEGREE TOP OFFSET BEND - BLACK,
PSPSB403W,PSB403W,,,,SB403W,POLYPIPE SOIL 110MM 135 DEGREE TOP OFFSET BEND - WHITE,yes
PSPSB413B,PSB413B,,,,SB413B,POLYPIPE SOIL 110MM 92.5 DEGREE ACCESS BEND - BLACK,
PSPSB413W,PSB413W,,,,,POLYPIPE SOIL 110MM 92.5 DEGREE ACCESS BEND - WHITE,
PSPST401B,PST401B,,,,ST401B,POLYPIPE SOIL 110MM 92.5 DEGREE SINGLE BRANCH - BLACK,yes
PSPST401W,PST401W,,,,ST401W,POLYPIPE SOIL 110MM 92.5 DEGREE SINGLE BRANCH - WHITE,
PSPST404B,PST404B,,,,ST404B,POLYPIPE SOIL 110MM 135 DEGREE SINGLE BRANCH - BLACK,
PSPST404W,PST404W,,,,ST404W,POLYPIPE SOIL 110MM 135 DEGREE SINGLE BRANCH - WHITE ,yes
PSPSU420B,PSU420B,,,,SU420B,POLYPIPE SOIL 110MM 92.5 DEGREE DOUBLE BRANCH - BLACK,
PSPSU420W,PSU420W,,,,SU420W,POLYPIPE SOIL 110MM 92.5 DEGREE BRANCH - WHITE,
PSPSPV110B,PSPV110B,,,,,POLYPIPE SOIL 110MM AIR ADMITTANCE VALVE - BLACK ,yes
PSPV110W,PSPSPV110W,,,,,POLYPIPE SOIL 110MM AIR ADMITTANCE VALVE - WHITE,
PSPMAN5,PMAN5,,F67060,,MAN 5,POLYPIPE SOIL 110MM MANIFOLD - BLACK,
PSMAC1,MAC1,,,,MAC-1,MCALPINE MAC-1 STRAIGHT PAN CONNECTOR,
PSMAC3,MAC3,,,,MAC-3,"MCALPINE MAC-3 3 1/2"" OUTLET PAN CONNECTOR",
PSMAC4,MAC4,,,,MAC-4,MCALPINE MAC-4 OFFSET PAN CONNECTOR,
PSMAC7A,MAC7A,,,,MAC-7A,MCALPINE MAC-7A 14 DEGREE PAN CONNECTOR,
PSMACEXTA,MACEXTA,,,,MAC-EXTA,MCALPINE MACFIT WC CONNECTORS 110MM EXTENSION OUTLET,
PSMAC8,MAC8,,,,MAC-8,MCALPINE MAC-8 90 DEGREE PAN CONNECTOR,
PSMACEXTB,MACEXTB,,,,MAC-EXTB,MCALPINE MACFIT WC CONNECTORS 90MM EXTENSION OUTLET,
PSMAC8L,MAC8L,,,,MAC-8L,MCALPINE MAC-8L 90 DEGREE LONG PAN CONNECTOR,
PSMACEXTC,MACEXTC,,,,MAC-EXTC,MCALPINE MACFIT WC CONNECTORS 75MM EXTENSION OUTLET,
PSWCCON1,WCCON1,,F47301,,WC-CON1,MCALPINE WC-CON1 STRAIGHT PAN CONNECTOR,
PSWCCON4,WCCON4,,F47314,,WC-CON4,MCALPLINE WC-CON4 22MM OFFSET PAN CONNECTOR,
PSWCCON4A,WCCON4A,,F47448,,WC-CON4A,MCALPINE WC-CON4A 40MM OFFSET PAN CONNECTOR,
PSWCCON7A,WCCON7A,,,,WC-CON7A,MCALPINE WC-CON7A 14 DEGREE PAN CONNECTOR,
PSWCCON8,WCCON8,,F47321,,WC-CON8,MCALPINE WC-CON8 90 DEGREE PAN CONNECTOR,
PSWCCON8F18,WCCON8V,,,,WC-CON8F18,"MCALPINE WC-CON8V 90 DEGREE PAN CONNECTOR WITH 1 1/4"" BOSS",
PSWCCONQ,WCCONQ,,F47447,,WC-CONQ,MCALPINE WC-CONQ 90 DEGREE SPACE SAVING PAN CONNECTOR,
PSPUG430,PUG430,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE 3M PIPE PLAIN ENDED,
PSWCCON8FV,WCCON8F,,,,WC-CON8FV,MCALPINE WC-CON8F 90 DEGREE FLEXIBLE PAN CONNECTOR,
PSPUG460,PUG460,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE 6M PIPE PLAIN ENDED,yes
PSPUG402,PUG402,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE DOUBLE SOCKET COUPLING ,
PSWCF21R,WCF21R,,,,WC-F21R,MCALPINE WC-F21R BACK TO WALL PAN FLEXIBLE CONNECTOR,
PSPUG411,PUG411,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE 87.5 DEGREES BEND - DOUBLE SOCKET,yes
PSPUG403,PUG403,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE 45 DEGREES BEND - DOUBLE SOCKET,
PSWCF18R,WCF18R,,,,WC-F18R,MCALPINE WC-F18R 100/118MM FLEXIBLE CONNECTOR,
PSPUG467,PUG467,,,,,POLYPIPE 110MM DRAINAGE 22.5 DEGREES BEND - DOUBLE SOCKET,
PSPUG407,PUG407,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE 11.25 DEGREES BEND - DOUBLE SOCKET,
PSPUG404,PUG404,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE 45 DEGREES BEND - SINGLE SOCKET ,
PSMWCF23RV,MWCF23RV,,,,WC-F23RV,MCALPINE WC-F23R 230/440MM FLEXIBLE CONNECTOR,yes
PSPUG408,PUG408,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE 11.25 DEGREES BEND - SINGLE SOCKET ,
PSMWCF26RV,MWCF26RV,,,,WC-F26RV,MCALPINE WC-F26R 260/640MM FLEXIBLE CONNECTOR,
PSPUG471,PUG471,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE LONG RADIUS BEND ,yes
PSPUG420,PUG420,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE SOCKET PLUG - PLAIN ,
PSPUG414,PUG414,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE SQUARE HOPPER,
PSPUG413,PUG413,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE UNIVERSAL GULLEY ,yes
PSPUSA62,PUSA62,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE SCREWED ACCESS CAP,
PSPUG422,PUG422,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE RODDING EYE ,
PSPUG444,PUG444,,,,,POLYPIPE 110MM ROUND DUCTILE IRON COVER AND PLASTIC FRAME,yes
PSPUG448,PUG448,,,,,POLYPIPE 110MM RAISING PIECE SEALING RING,
PSPUG412,PUG412,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE 87.5 DEGREES BEND - SINGLE SOCKET,
PSPUG494,PUG494,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE FLEXIBLE BEND 0 - 25 DEGREES,yes
PSPUG424,PUG424,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE 87.5 DEGREES EQUAL JUNCTION - DOUBLE SOCKET,
PSPUG406,PUG406,,,,,POLYPIPE BELOW GROUND DRAINAGE 45 DEGREES EQUAL - JUNCTION DOUBLE SOCKET,
PSPUG423,PUG423,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE 87.5 DEGREES EQUAL JUNCTION - TRIPLE SOCKET,yes
PSPUG405,PUG405,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE 45 DEGREES EQUAL JUNCTION - TRIPLE SOCKET,
PSPUG425,PUG425,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE INLET GULLEY,
PSPUG493,PUG493,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE ADAPTOR TO RAINWATER - ROUND,
PSPUG438,PUG438,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE ACCESS CHAMBER,
PSPUG440,PUG440,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE INSPECTION CHAMBER BASE,
PSPUG431,PUG431,,,,,POLYPIPE 110MM BELOW GROUND DRAINAGE INSPECTION CHAMBER RAISING PIECE,yes
PSPWS11B,PWS11B,,,,WS11B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 32MM 3M PIPE - BLACK ,
PSPWS11W,PWS11W,,F66350,,WS11W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 32MM 3M PIPE - WHITE,
PSPWS12B,PWS12B,,,,WS12B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 40MM 3M PIPE - BLACK,
PSPWS12W,PWS12W,,F66450,,WS12W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 40MM 3M PIPE - WHITE,
PSPWS51B,PWS51B,,,,WS51B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 50MM 3M PIPE - BLACK ,
PSPWS51W,PWS51W,,F66550,,WS51W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 50MM 3M PIPE - WHITE ,
PSPWS25B,PWS25B,,,,WS25B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 32MM COUPLER - BLACK ,
PSPWS25W,PWS25W,,F66358,,WS25W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 32MM COUPLER - WHITE,
PSPWS26B,PWS26B,,,,WS26B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 40MM COUPLER - BLACK ,
PSPWS26W,PWS26W,,F66458,,WS26W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 40MM COUPLER - WHITE,
PSPWS58B,PWS58B,,,,WS58B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 50MM COUPLER - BLACK ,
PSPWS58W,PWS58W,,F66558,,WS58W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 50MM COUPLER - WHITE ,
PSPWS28B,PWS28B,,,,WS28B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 40MM x 32MM REDUCER - BLACK,
PSPWS28W,PWS28W,,F66462,,WS28W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 40MM x 32MM REDUCER - WHITE ,
PSPWS202B,PWS202B,,,,WS202B,POLYPIPE WASTE SYSTEMS - SOLVENT WELD ABS 50MM x 32MM REDUCER - BLACK,
PSPWS202W,PWS202W,,F66561,,WS202W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 50MM x 32MM REDUCER - WHITE,
PSPWS59B,PWS59B,,,,WS59B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 50MM x 40MM REDUCER - BLACK ,
PSPWS59W,PWS59W,,F66562,,WS59W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 50MM x 40MM REDUCER - WHITE,
PSPWS29B,PWS29B,,,,WS29B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 32MM ACCESS PLUG - BLACK ,
PSPWS29W,PWS29W,,F66360,,WS29W,POLYPIPE WASTE SYSTEM - SOLVENT WELD/PUSH FIT 32MM ACCESS PLUG - WHITE ,
PSPWS30B,PWS30B,,,,WS30B,POLYPIPE WASTE SYSTEM - SOLVENT WELD/PUSH FIT 40MM ACCESS PLUG - BLACK ,
PSPWS30W,PWS30W,,F66460,,WS30W,POLYPIPE WASTE SYSTEM - SOLVENT WELD/PUSH FIT 40MM ACCESS PLUG - WHITE,
PSPWS21B,PWS21B,,,,WS21B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 32MM 92.5 DEGREES TEE - BLACK ,
PSPWS21W,PWS21W,,F66356,,WS21W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 32MM 92.5 DEGREES TEE - WHITE,
PSPWS22B,PWS22B,,,,WS22B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 40MM 92.5 DEGREES TEE - BLACK,
PSPWS22W,PWS22W,,F66456,,WS22W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 40MM 92.5 DEGREES TEE - WHITE ,
PSPWS56B,PWS56B,,,,WS56B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 50MM 92.5 DEGREES TEE - BLACK,
PSPWS56W,PWS56W,,F66556,,WS56W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 50MM 92.5 DEGREES TEE - WHITE,
PSPWS23B,PWS23B,,,,WS23B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 32MM 90 DEGREES SPIGOT BEND - BLACK ,
PSPWS23W,PWS23W,,F66357,,WS23W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 32MM 90 DEGREES SPIGOT BEND - WHITE ,
PSPWS24B,PWS24B,,,,WS24B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 40MM 90 DEGREES SPIGOT BEND - BLACK,
PSPWS24W,PWS24W,,F66457,,WS24W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 40MM 90 DEGREES SPIGOT BEND - WHITE,
PSPWS60B,PWS60B,,,,WS60B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 50MM 90 DEGREES SPIGOT BEND - BLACK ,
PSPWS60W,PWS60W,,F66564,,WS60W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 50MM 90 DEGREES SPIGOT BEND - WHITE ,
PSPWS15B,PWS15B,,,,WS15B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 32MM 90 DEGREES BEND - BLACK,
PSPWS15W,PWS15W,,F66353,,WS15W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 32MM 90 DEGREES BEND - WHITE,
PSPWS16B,PWS16B,,,,WS16B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 40MM 90 DEGREES BEND - BLACK ,
PSPWS16W,PWS16W,,F66453,,WS16W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 40MM 90 DEGREES BEND - WHITE,
PSPWS64B,PWS64B,,,,WS64B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 50MM 90 DEGREES BEND - BLACK ,
PSPWS64W,PWS64W,,F66553,,WS64W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 50MM 90 DEGREES BEND - WHITE,
PSPWS17B,PWS17B,,,,WS17B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 32MM 135 DEGREES BEND - BLACK,
PSPWS17W,PWS17W,,F66354,,WS17W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 32MM 135 DEGREES BEND - WHITE ,
PSPWS18B,PWS18B,,,,WS18B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 40MM 135 DEGREES BEND - BLACK ,
PSPWS18W,PWS18W,,F66454,,WS18W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 40MM 135 DEGREES BEND - WHITE ,
PSPWS54B,PWS54B,,,,WS54B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 50MM 135 DEGREES BEND - BLACK ,
PSPWS54W,PWS54W,,F66554,,WS54W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 50MM 135 DEGREES BEND - WHITE ,
PSPWS13B,PWS13B,,,,WS13B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 32MM 92.5 DEGREES BEND - BLACK ,
PSPWS13W,PWS13W,,F66352,,WS13W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 32MM 92.5 DEGREES BEND - WHITE ,
PSPWS14B,PWS14B,,,,WS14B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 40MM 92.5 DEGREES BEND - BLACK ,
PSPWS14W,PWS14W,,F66452,,WS14W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 40MM 92.5 DEGREES BEND - WHITE,
PSPWS52B,PWS52B,,,,WS52B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 50MM 92.5 DEGREES BEND - BLACK ,
PSPWS52W,PWS52W,,F66552,,WS52W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 50MM 92.5 DEGREES BEND - WHITE ,
PSPWP11B,PWP11B,,,,WP11B,POLYPIPE WASTE SYSTEM - PUSH FIT 32MM 3 METRE PIPE - BLACK,
PSPWP11W,PWP11W,,,,WP11W,POLYPIPE WASTE SYSTEM - PUSH FIT 32MM 3 METRE PIPE - WHITE,
PSPWP12B,PWP12B,,,,WP12B,POLYPIPE WASTE SYSTEM - PUSH FIT 40MM 3 METRE PIPE - BLACK,
PSPWP12W,PWP12W,,,,WP12W,POLYPIPE WASTE SYSTEM - PUSH FIT 40MM 3 METRE PIPE - WHITE,
PSPWP51B,PWP51B,,,,WP51B,POLYPIPE WASTE SYSTEM - PUSH FIT 50MM 3 METRE PIPE - BLACK,
PSPWP51W,PWP51B,,,,,POLYPIPE WASTE SYSTEM - PUSH FIT 50MM 3 METRE PIPE - WHITE,
PSPWP25B,PWP25B,,,,WP25B,POLYPIPE WASTE SYSTEM - PUSH FIT 32MM COUPLING - BLACK,
PSPWS72B,PWS72B,,,,WS72B,POLYPIPE WASTE SYSTEM - SOLVENT WELD/PUSH FIT 50MM ACCESS PLUG - BLACK ,
PSPWP25W,PWP25W,,,,WP25W,POLYPIPE WASTE SYSTEM - PUSH FIT 32MM COUPLING - WHITE,
PSPWP26B,PWP26B,,,,WP26B,POLYPIPE WASTE SYSTEM - PUSH FIT 40MM COUPLING - BLACK,
PSPWS72W,PWS72W,,F66559,,WS72W,POLYPIPE WASTE SYSTEM - SOLVENT WELD/PUSH FIT 50MM ACCESS PLUG - WHITE,
PSPWP26W,PWP26W,,,,WP26W,POLYPIPE WASTE SYSTEM - PUSH FIT 40MM COUPLING - WHITE,
PSPWP58B,PWP58B,,,,WP58B,POLYPIPE WASTE SYSTEM - PUSH FIT 50MM COUPLING - BLACK,
PSPWP58W,PWP58B,,,,,POLYPIPE WASTE SYSTEM - PUSH FIT 50MM COUPLING - WHITE,yes
PSPWS33B,PWS33B,,,,WS33B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 32MM PIPE CLIP - BLACK ,
PSPWS33W,PWS33W,,F66363,,WS33W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 32MM PIPE CLIP - WHITE ,
PSPWS34B,PWS34B,,,,WS34B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 40MM PIPE CLIP - BLACK ,
PSPWS34W,PWS34W,,F66463,,WS34W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 40MM PIPE CLIP - WHITE ,
PSPWS65B,PWS65B,,,,WS65B,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 50MM PIPE CLIP - BLACK ,
PSPWS65W,PWS65W,,F66563,,WS65W,POLYPIPE WASTE SYSTEM - SOLVENT WELD ABS 50MM PIPE CLIP - WHITE ,
PSPMAN8B,PMAN8,,,,,POLYPIPE WASTE SYSTEM - PUSH FIT 50MM SWIVEL BEND 92.5 DEGREES - BLACK ,
PSPMAN8W,PMAN8,,,,,POLYPIPE WASTE SYSTEM - PUSH FIT 50MM SWIVEL BEND 92.5 DEGREES - WHITE,
PSPWP73,PWP73,,,,WP73,POLYPIPE WASTE SYSTEM - PUSH FIT OVER FLOW RUBBER REDUCER - 32MM x 21.5MM,
PSPWP21B,PWP21B,,,,WP21B,POLYPIPE WASTE SYSTEM - PUSH FIT 32MM SWEPT TEE - BLACK ,
PSPWP43W,PWP43W,,,,WP43W,POLYPIPE WASTE SYSTEM - PUSH FIT 32MM ACCESS PLUG - WHITE,
PSPWP21W,PWP21W,,,,WP21W,POLYPIPE WASTE SYSTEM - PUSH FIT 32MM SWEPT TEE - WHITE,
PSPWP22B,PWP22B,,,,WP22B,POLYPIPE WASTE SYSTEM - PUSH FIT 40MM SWEPT TEE - BLACK ,
PSPWP70B,PWP70B,,,,WP70B,POLYPIPE WASTE SYSTEM - PUSH FIT REDUCER 50MM x 32MM - BLACK,
PSPWP59B,PWP59B,,,,WP59B,POLYPIPE WASTE SYSTEM - PUSH FIT REDUCER 50MM x 40MM - BLACK,
PSPWP22W,PWP22W,,,,WP22W,POLYPIPE WASTE SYSTEM - PUSH FIT 40MM SWEPT TEE - WHITE,
PSPWP56B,PWP56B,,,,WP56B,POLYPIPE WASTE SYSTEM - PUSH FIT 50MM SWEPT TEE - BLACK ,
PSPWP35B,PWP35B,,,,WP35B,POLYPIPE WASTE SYSTEM - PUSH FIT 32MM TANK CONNECTOR - BLACK,
PSPWP35W,PWP35W,,,,WP35W,POLYPIPE WASTE SYSTEM - PUSH FIT 32MM TANK CONNECTOR - WHITE,
PSPWP36W,PWP36W,,,,WP36W,POLYPIPE WASTE SYSTEM - PUSH FIT 40MM TANK CONNECTOR - WHITE,
PSPWP56W,PWP56B,,,,,POLYPIPE WASTE SYSTEM - PUSH FIT 50MM SWEPT TEE - WHITE,yes
PSPWP17B,PWP17B,,,,WP17B,POLYPIPE WASTE SYSTEM - PUSH FIT 32MM OBTUSE BEND 135 DEGREES - BLACK,
PSPWP17W,PWP17W,,,,WP17W,POLYPIPE WASTE SYSTEM - PUSH FIT 32MM OBTUSE BEND 135 DEGREES - WHITE,
PSPWP18B,PWP18B,,,,WP18B,POLYPIPE WASTE SYSTEM - PUSH FIT 40MM OBTUSE BEND 135 DEGREES - BLACK,
PSPWP18W,PWP18W,,,,WP18W,POLYPIPE WASTE SYSTEM - PUSH FIT 40MM OBTUSE BEND 135 DEGREES - WHITE,
PSPWP54B,PWP54B,,,,WP54B,POLYPIPE WASTE SYSTEM - PUSH FIT 50MM OBTUSE BEND 135 DEGREES - BLACK,
PSPWP54W,PWP54B,,,,,POLYPIPE WASTE SYSTEM - PUSH FIT 50MM OBTUSE BEND 135 DEGREES - WHITE,yes
PSPWP15B,PWP15B,,,,WP15B,POLYPIPE WASTE SYSTEM - PUSH FIT 32MM KNUCKLE BEND - BLACK,
PSPWP15W,PWP15W,,,,WP15W,POLYPIPE WASTE SYSTEM - PUSH FIT 32MM KNUCKLE BEND - WHITE,
PSPWP33B,PWP33B,,,,WP33B,POLYPIPE WASTE SYSTEM - PUSH FIT 32MM PIPE CLIP - BLACK ,
PSPWP16B,PWP16B,,,,WP16B,POLYPIPE WASTE SYSTEM - PUSH FIT 40MM KNUCKLE BEND - BLACK,
PSPWP16W,PWP16W,,,,WP16W,POLYPIPE WASTE SYSTEM - PUSH FIT 40MM KNUCKLE BEND - WHITE,
PSPWP64B,PWP64B,,,,WP64B,POLYPIPE WASTE SYSTEM - PUSH FIT 50MM KNUCKLE BEND - BLACK,
PSPWP64W,PWP64B,,,,,POLYPIPE WASTE SYSTEM - PUSH FIT 50MM KNUCKLE BEND - WHITE,
PSPWP33W,PWP33W,,,,WP33W,POLYPIPE WASTE SYSTEM - PUSH FIT 32MM PIPE CLIP - WHITE ,
PSPWP13B,PWP13B,,,,WP13B,POLYPIPE WASTE SYSTEM - PUSH FIT 32MM SWEPT BEND 92.5 DEGREES - BLACK,
PSPWP13W,PWP13W,,,,WP13W,POLYPIPE WASTE SYSTEM - PUSH FIT 32MM SWEPT BEND 92.5 DEGREES - WHITE,
PSPWP34B,PWP34B,,,,WP34B,POLYPIPE WASTE SYSTEM - PUSH FIT 40MM PIPE CLIP - BLACK ,
PSPWP34W,PWP34W,,,,WP34W,POLYPIPE WASTE SYSTEM - PUSH FIT 40MM PIPE CLIP - WHITE ,
PSPWP65B,PWP65B,,,,WP65B,POLYPIPE WASTE SYSTEM - PUSH FIT 50MM PIPE CLIP - BLACK ,
PSPWP65W,PWP65W,,,,,POLYPIPE WASTE SYSTEM - PUSH FIT 50MM PIPE CLIP - WHITE,
PSPWP14B,PWP14B,,,,WP14B,POLYPIPE WASTE SYSTEM - PUSH FIT 40MM SWEPT BEND 92.5 DEGREES - BLACK,
PSPWP14W,PWP14W,,,,WP14W,POLYPIPE WASTE SYSTEM - PUSH FIT 40MM SWEPT BEND 92.5 DEGREES - WHITE,
PSPWP52B,PWP52B,,,,WP52B,POLYPIPE WASTE SYSTEM - PUSH FIT 50MM SWEPT BEND 92.5 DEGREES - BLACK,
PSPWP52W,PWP52B,,,,,POLYPIPE WASTE SYSTEM - PUSH FIT 50MM SWEPT BEND 92.5 DEGREES - WHITE,yes
PSPWP23B,PWP23B,,,,WP23B,POLYPIPE WASTE SYSTEM - PUSH FIT 32MM SWIVEL BEND 92.5 DEGREES - BLACK,
PSPWP23W,PWP23W,,,,WP23W,POLYPIPE WASTE SYSTEM - PUSH FIT 32MM SWIVEL BEND 92.5 DEGREES - WHITE,
PSPWP24B,PWP24B,,,,WP24B,POLYPIPE WASTE SYSTEM - PUSH FIT 40MM SWIVEL BEND 92.5 DEGREES - BLACK,
PSPWP24W,PWP24W,,,,WP24W,POLYPIPE WASTE SYSTEM - PUSH FIT 40MM SWIVEL BEND 92.5 DEGREES - WHITE,
